#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X;;;;;;
EVT_233029_DESC; Jamaica is considered to be a small country in the eyes of the rest of the world, with an population base of around 2.7 million people. We have an GDP per capita of around 2.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 4. (Widespread) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233030_DESC; Cuba is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 11 million people. We have an GDP per capita of around 5.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233031_DESC; Trinidad and Tobago is considered to be a small country in the eyes of the rest of the world, with an population base of around 1.1 million people. We have an GDP per capita of around 10.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233032_DESC; Cyprus is considered to be a small country in the eyes of the rest of the world, with an population base of around 0.8 million people. We have an GDP per capita of around 20.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 6. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233033_DESC; The Czech Republic is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 10 million people. We have an GDP per capita of around 15.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 4. (Widespread) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233034_DESC; Djibouti is considered to be a small country in the eyes of the rest of the world, with an population base of around 0.5 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) Although we no longer are a french colony, France continues to dominate our economy, politics and has a military presence in our country. The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233035_DESC; Denmark is considered to be a small country in the eyes of the rest of the world, with an population base of around 5.4 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 9. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233036_DESC; The Dominican Republic is considered to be a small country in the eyes of the rest of the world, with an population base of around 9 million people. We have an GDP per capita of around 5.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233037_DESC; Ecuador is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 14 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233037_DESC; Ecuador is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 14 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233038_DESC; Egypt is considered to be a large country in the eyes of the rest of the world, with an population base of around 75 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments.The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233039_DESC; The United Kingdom is considered to be a large country in the eyes of the rest of the world, with an population base of around 60 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 8. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233040_DESC; Equatorial Guinea is considered to be a small country in the eyes of the rest of the world, with an population base of around 0.5 million people. We have an GDP per capita of around 5.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233041_DESC; Estonia is considered to be a small country in the eyes of the rest of the world, with an population base of around 1.5 million people. We have an GDP per capita of around 10.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 6. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233042_DESC; Ethiopia is considered to be a large country in the eyes of the rest of the world, with an population base of around 67 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233043_DESC; Zimbabwe is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 13 million people. We have an GDP per capita of around 2.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233044_DESC; Finland is considered to be a small country in the eyes of the rest of the world, with an population base of around 5 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim.  The level of corruption in our country on a scale from 10-1 is 10. (Negligible) We are the only country to archive this ranking, making Finland the least corrupt country in the world. The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233045_DESC; The Pacific Federation is considered to be a small country in the eyes of the rest of the world, and is a federation of several tiny island states with a very low population.  We have an GDP per capita of around 5.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233046_DESC; The French Fifth Republic is considered to be a large nation in the eyes of the rest of the world, with an population base of around 60 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 7. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233047_DESC; Gabon is considered to be a small country in the eyes of the rest of the world, with an population base of around 1.5 million people. We have an GDP per capita of around 5.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) Although we no longer are a french colony, France continues to dominate our economy, politics and has a military presence in our country. The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233048_DESC; Georgia is considered to be a small country in the eyes of the rest of the world, with an population base of around 5 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233049_DESC;Germany is considered to be a large nation in the eyes of the rest of the world, with an population base of around 82 million people. We have a GDP per capita above 30,000 USD, which makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 8. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth. We remain bound by the terms of the 2+4 Agreement, signed in 1990 by the Federal Republic, the German Democratic Republic and the four occupying powers of the United States, Russia, the United Kingdom and France, and as such are forbidden from putting more than 370,000 men under arms or developing nuclear weapons. Whilst Germany is limited as long as this agreement remains in effect, we risk a great deal by breaking it... ;;;;;;;;;;x;;;;;;
EVT_233050_DESC; Ghana is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 21 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233051_DESC; Greece is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 10 million people. We have an GDP per capita of around 20.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 4. (Widespread) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233052_DESC; Guatemala is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 14 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233053_DESC; Guinea is considered to be a small country in the eyes of the rest of the world, with an population base of around 9 million people. We have an GDP per capita of around 2.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233054_DESC; Guyana is considered to be a small country in the eyes of the rest of the world, with an population base of around 0.7 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233055_DESC; Haiti is considered to be a small country in the eyes of the rest of the world, with an population base of around 7.5 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233056_DESC; The Netherlands is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 16 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 9. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233057_DESC; Honduras is considered to be a small country in the eyes of the rest of the world, with an population base of around 7 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233058_DESC; Hungary is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 16 million people. We have an GDP per capita of around 15.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233059_DESC; Iceland is considered to be a small country in the eyes of the rest of the world, with an population base of around 0.3 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 9. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233060_DESC; India is considered to be a large country in the eyes of the rest of the world, with the second largest population base, around 1050 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233061_DESC; Indonesia is considered to be a large country in the eyes of the rest of the world, with an population base of around 235 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233062_DESC; Ireland is considered to be a small country in the eyes of the rest of the world, with an population base of around 4 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 8. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233063_DESC; Iraq is considered to be a medium sized country in the eyes of the rest of the world, with an population base of around 25 million people. We have an GDP per capita of around 2.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. Yesterday, The United States and their dominions begun the invasion of our country, after a long period of sanctions and sable-ratteling. We must plan our defence immediatly in order to be victorious. The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233064_DESC; Israel is considered to be a small country in the eyes of the rest of the world, with an population base of around 6 million people. We have an GDP per capita of around 20.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 7. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233065_DESC; Italy is considered to be a large nation in the eyes of the rest of the world, with an population base of around 58 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233066_DESC; Japan is considered to be a large nation in the eyes of the rest of the world, with an population base of around 127 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 7. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233067_DESC; Jordan is considered to be a small nation in the eyes of the rest of the world, with an population base of around 5.5 million people. We have an GDP per capita of around 5.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233068_DESC; Kazakhstan is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 17 million people. We have an GDP per capita of around 5.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233069_DESC; The Republic of Korea is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 48 million people. We have an GDP per capita of around 20.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 4. (Widespread) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233070_DESC; Kyrgyzstan is considered to be a small nation in the eyes of the rest of the world, with an population base of around 5 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233071_DESC; Laos is considered to be a small nation in the eyes of the rest of the world, with an population base of around 6 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233072_DESC; Latvia is considered to be a small nation in the eyes of the rest of the world, with an population base of around 2.3 million people. We have an GDP per capita of around 10.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 4. (Widespread) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233073_DESC; Libya is considered to be a small nation in the eyes of the rest of the world, with an population base of around 5.5 million people. We have an GDP per capita of around 10.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233074_DESC; Lebanon is considered to be a small nation in the eyes of the rest of the world, with an population base of around 3.7 million people. We have an GDP per capita of around 5.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233075_DESC; Liberia is considered to be a small nation in the eyes of the rest of the world, with an population base of around 3.3 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233076_DESC; Lithuania is considered to be a small nation in the eyes of the rest of the world, with an population base of around 3.6 million people. We have an GDP per capita of around 10.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233077_DESC; Luxembourg is considered to be a small nation in the eyes of the rest of the world, with an population base of around 0.5 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 9. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233078_DESC; Madagaskar is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 17 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233079_DESC; Mali is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 12 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233080_DESC; Malta is considered to be a small nation in the eyes of the rest of the world, with an population base of around 0.4 million people. We have an GDP per capita of around 20.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233081_DESC; Mauritania is considered to be a small nation in the eyes of the rest of the world, with an population base of around 3 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233082_DESC; Mexico is considered to be a large nation in the eyes of the rest of the world, with an population base of around 105 million people. We have an GDP per capita of around 10.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 4. (Widespread) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233083_DESC; Malaysia is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 23 million people. We have an GDP per capita of around 10.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233084_DESC; Mongolia is considered to be a small nation in the eyes of the rest of the world, with an population base of around 2.7 million people. We have an GDP per capita of around 2.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233085_DESC; Morocco is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 32 million people. We have an GDP per capita of around 5.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233086_DESC; Mozambique is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 17 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233087_DESC; Namibia is considered to be a small nation in the eyes of the rest of the world, with an population base of around 2 million people. We have an GDP per capita of around 5.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 5. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233088_DESC; Mepal is considered to be a medium sized nation in the eyes of the rest of the world, with an population base of around 26 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 1. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233089_DESC; Nicaragua is considered to be a small nation in the eyes of the rest of the world, with an population base of around 5 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233090_DESC; Nigeria is considered to be a large nation in the eyes of the rest of the world, with an population base of around 134 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. Our economy is rapidly expanding with high growth and large-scale investments. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 1. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233091_DESC; Norway is considered to be a small nation in the eyes of the rest of the world, with an population base of around 4.6 million people. We have an GDP per capita above 30.000 USD, this makes us one of the richest and most developed nations in the world. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 9. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233092_DESC; New Zealand is considered to be a small nation in the eyes of the rest of the world, with an population base of around 4 million people. We have an GDP per capita of around 20.000 USD. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 9. (Negligible) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233093_DESC; Oman is considered to be a small nation in the eyes of the rest of the world, with an population base of around 3 million people. We have an GDP per capita of around 15.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 6. (Medium) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233094_DESC; Chad is considered to be a small nation in the eyes of the rest of the world, with an population base of around 9 million people. We have an GDP per capita below 500 USD, this makes us one of the poorest nations in the world. Our economy is stagnant, and our prospects for future economic growth are dim. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) Although we no longer are a french colony, France continues to dominate our economy, politics and has a military presence in our country. The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233095_DESC; Pakistan is considered to be a large nation in the eyes of the rest of the world, with an population base of around 151 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233096_DESC; Panama is considered to be a small nation in the eyes of the rest of the world, with an population base of around 3 million people. We have an GDP per capita of around 5.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233097_DESC; Paraguay is considered to be a small nation in the eyes of the rest of the world, with an population base of around 6 million people. We have an GDP per capita of around 2.000 USD. While we have some economic growth and are attracting investments, our economy is not expanding in quite the pace we would like. The level of corruption in our country on a scale from 10-1 is 2. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
EVT_233098_DESC; The Islamic Republic of Iran is considered to be a large nation in the eyes of the rest of the world, with an population base of around 68 million people. We have an GDP per capita of around 5.000 USD. Our economy is rapidly expanding with high growth and large-scale investments. Our economy and state finances are completely dependent on our petrolium industry. The level of corruption in our country on a scale from 10-1 is 3. (Crippling) The oil price is currently in the 40-dollar per barrel range, and the world economy as a whole is in a period of growth.;;;;;;;;;;x;;;;;;
